7,2aa32576828f, floating-point-operation-sine.1.ffco3a70gkdo52ff6wu3i9tnh,335.18,38.17,3.87,,,347.87,40.23
7,2aa32576828f, floating-point-operation-sine.1.ffco3a70gkdo52ff6wu3i9tnh,340.78,43.28,3.87,,,348.49,45.89
8,2aa32576828f, floating-point-operation-sine.1.ffco3a70gkdo52ff6wu3i9tnh,329.71,35.69,3.87,,,336.5,36.76
8,2aa32576828f, floating-point-operation-sine.1.ffco3a70gkdo52ff6wu3i9tnh,328.33,41.33,3.87,,,336.26,43.02
8,2aa32576828f, floating-point-operation-sine.1.ffco3a70gkdo52ff6wu3i9tnh,327.33,45.43,3.87,,,336.55,48.71
9,2aa32576828f, floating-point-operation-sine.1.ffco3a70gkdo52ff6wu3i9tnh,307.06,38.5,3.87,,,321.66,41.17
9,2aa32576828f, floating-point-operation-sine.1.ffco3a70gkdo52ff6wu3i9tnh,306.81,43.53,3.87,,,317.84,47.13
9,2aa32576828f, floating-point-operation-sine.1.ffco3a70gkdo52ff6wu3i9tnh,304.22,47.97,3.87,,,320.07,52.18
10,2aa32576828f, floating-point-operation-sine.1.ffco3a70gkdo52ff6wu3i9tnh,339.87,44.75,3.87,,,349.41,47.26
10,2aa32576828f, floating-point-operation-sine.1.ffco3a70gkdo52ff6wu3i9tnh,340.02,49.76,3.87,,,345.59,52.41
10,2aa32576828f, floating-point-operation-sine.1.ffco3a70gkdo52ff6wu3i9tnh,339.99,54.34,3.87,,,345.54,57.66
11,2aa32576828f, floating-point-operation-sine.1.ffco3a70gkdo52ff6wu3i9tnh,339.58,45.57,3.87,,,349.25,49.01
11,2aa32576828f, floating-point-operation-sine.1.ffco3a70gkdo52ff6wu3i9tnh,337.41,50.56,3.87,,,348.16,53.96
11,2aa32576828f, floating-point-operation-sine.1.ffco3a70gkdo52ff6wu3i9tnh,340.59,55.44,3.87,,,347.98,59.41
12,2aa32576828f, floating-point-operation-sine.1.ffco3a70gkdo52ff6wu3i9tnh,337.7,47.43,3.87,,,348.88,49.61
12,2aa32576828f, floating-point-operation-sine.1.ffco3a70gkdo52ff6wu3i9tnh,340.16,52.64,3.87,,,348.51,56.14
12,2aa32576828f, floating-point-operation-sine.1.ffco3a70gkdo52ff6wu3i9tnh,339.96,56.99,3.87,,,346.92,60.71
13,2aa32576828f, floating-point-operation-sine.1.ffco3a70gkdo52ff6wu3i9tnh,338.82,50.34,3.87,,,348.84,53.11
13,2aa32576828f, floating-point-operation-sine.1.ffco3a70gkdo52ff6wu3i9tnh,336.62,54.5,3.87,,,346.73,58.33
13,2aa32576828f, floating-point-operation-sine.1.ffco3a70gkdo52ff6wu3i9tnh,335.99,59.36,3.87,,,348.07,63.95
14,2aa32576828f, floating-point-operation-sine.1.ffco3a70gkdo52ff6wu3i9tnh,341.06,54.19,3.87,,,350.7,56.79
14,2aa32576828f, floating-point-operation-sine.1.ffco3a70gkdo52ff6wu3i9tnh,339.12,58.02,3.87,,,348.28,62.26
14,2aa32576828f, floating-point-operation-sine.1.ffco3a70gkdo52ff6wu3i9tnh,338.52,62.83,3.87,,,347.75,67.39
15,2aa32576828f, floating-point-operation-sine.1.ffco3a70gkdo52ff6wu3i9tnh,339.72,57.78,3.87,,,349.99,60.88
15,2aa32576828f, floating-point-operation-sine.1.ffco3a70gkdo52ff6wu3i9tnh,339.71,62.49,3.87,,,348.34,66.16
15,2aa32576828f, floating-point-operation-sine.1.ffco3a70gkdo52ff6wu3i9tnh,339.04,66.71,3.87,,,345.58,71.38
16,2aa32576828f, floating-point-operation-sine.1.ffco3a70gkdo52ff6wu3i9tnh,325.93,60.25,3.87,,,337.91,66.17
16,2aa32576828f, floating-point-operation-sine.1.ffco3a70gkdo52ff6wu3i9tnh,328.66,65.51,3.87,,,336.83,73
16,2aa32576828f, floating-point-operation-sine.1.ffco3a70gkdo52ff6wu3i9tnh,329.43,70.06,3.87,,,334.48,75.73
17,2aa32576828f, floating-point-operation-sine.1.ffco3a70gkdo52ff6wu3i9tnh,318.04,64.47,3.87,,,329.17,70.71
17,2aa32576828f, floating-point-operation-sine.1.ffco3a70gkdo52ff6wu3i9tnh,315.3,69.44,3.87,,,327.72,75.82
17,2aa32576828f, floating-point-operation-sine.1.ffco3a70gkdo52ff6wu3i9tnh,318.55,73.6,3.87,,,326.1,80.53
18,2aa32576828f, floating-point-operation-sine.1.ffco3a70gkdo52ff6wu3i9tnh,306.13,67.64,3.87,,,323.41,73.83
18,2aa32576828f, floating-point-operation-sine.1.ffco3a70gkdo52ff6wu3i9tnh,307.62,72.02,3.87,,,316.95,79.18
18,2aa32576828f, floating-point-operation-sine.1.ffco3a70gkdo52ff6wu3i9tnh,308.14,76.89,3.87,,,315.64,83.96
19,2aa32576828f, floating-point-operation-sine.1.ffco3a70gkdo52ff6wu3i9tnh,338.79,79.42,3.87,,,346.86,85.38
19,2aa32576828f, floating-point-operation-sine.1.ffco3a70gkdo52ff6wu3i9tnh,335.56,83.52,3.87,,,346.98,91.05
19,2aa32576828f, floating-point-operation-sine.1.ffco3a70gkdo52ff6wu3i9tnh,340.23,89.01,3.87,,,345.92,96.77
20,2aa32576828f, floating-point-operation-sine.1.ffco3a70gkdo52ff6wu3i9tnh,339.19,80.03,3.87,,,346.73,85.11
20,2aa32576828f, floating-point-operation-sine.1.ffco3a70gkdo52ff6wu3i9tnh,340.24,84.11,3.87,,,345.51,91.37
20,2aa32576828f, floating-point-operation-sine.1.ffco3a70gkdo52ff6wu3i9tnh,339.79,89.35,3.87,,,346.42,96.84
