13,78ec6374ecde, image-processing-pillow.1.do4fm5innb08ktbp7ruh062li,334.18,154.06,3.87,,,340.45,162.48
13,78ec6374ecde, image-processing-pillow.1.do4fm5innb08ktbp7ruh062li,336.67,174.46,3.87,,,341.13,188.7
13,78ec6374ecde, image-processing-pillow.1.do4fm5innb08ktbp7ruh062li,333.93,192.1,3.87,,,341.35,213.48
14,78ec6374ecde, image-processing-pillow.1.do4fm5innb08ktbp7ruh062li,335.09,164.4,3.87,,,340.53,172.57
14,78ec6374ecde, image-processing-pillow.1.do4fm5innb08ktbp7ruh062li,335.73,183.64,3.87,,,341.59,197.8
14,78ec6374ecde, image-processing-pillow.1.do4fm5innb08ktbp7ruh062li,336.16,202.08,3.87,,,341.8,223.91
15,78ec6374ecde, image-processing-pillow.1.do4fm5innb08ktbp7ruh062li,335.34,174.95,3.87,,,341.47,184.2
15,78ec6374ecde, image-processing-pillow.1.do4fm5innb08ktbp7ruh062li,334.3,193.61,3.87,,,341.93,210.25
15,78ec6374ecde, image-processing-pillow.1.do4fm5innb08ktbp7ruh062li,336,213.1,3.87,,,342.45,234.81
16,78ec6374ecde, image-processing-pillow.1.do4fm5innb08ktbp7ruh062li,324.21,184.59,3.87,,,329.28,195.73
16,78ec6374ecde, image-processing-pillow.1.do4fm5innb08ktbp7ruh062li,324.01,203.46,3.87,,,330.07,221.85
16,78ec6374ecde, image-processing-pillow.1.do4fm5innb08ktbp7ruh062li,324.69,221.86,3.87,,,329.84,246.22
17,78ec6374ecde, image-processing-pillow.1.do4fm5innb08ktbp7ruh062li,313.06,194.03,3.87,,,319.38,207.21
17,78ec6374ecde, image-processing-pillow.1.do4fm5innb08ktbp7ruh062li,311.28,211.69,3.87,,,319.79,232.66
17,78ec6374ecde, image-processing-pillow.1.do4fm5innb08ktbp7ruh062li,311.89,231.62,3.87,,,319.97,257.59
18,78ec6374ecde, image-processing-pillow.1.do4fm5innb08ktbp7ruh062li,301.77,203.96,3.87,,,307.3,215.92
18,78ec6374ecde, image-processing-pillow.1.do4fm5innb08ktbp7ruh062li,302.47,223.83,3.87,,,309.78,242.91
18,78ec6374ecde, image-processing-pillow.1.do4fm5innb08ktbp7ruh062li,301.73,240.6,3.87,,,310.03,268.15
19,78ec6374ecde, image-processing-pillow.1.do4fm5innb08ktbp7ruh062li,335.8,237.89,3.87,,,341.24,250.34
19,78ec6374ecde, image-processing-pillow.1.do4fm5innb08ktbp7ruh062li,336.64,257.07,3.87,,,340.88,275.12
19,78ec6374ecde, image-processing-pillow.1.do4fm5innb08ktbp7ruh062li,335.07,276.01,3.87,,,340.25,298.58
20,78ec6374ecde, image-processing-pillow.1.do4fm5innb08ktbp7ruh062li,335.18,238.5,3.87,,,341.72,253.15
20,78ec6374ecde, image-processing-pillow.1.do4fm5innb08ktbp7ruh062li,335.9,257.91,3.87,,,342.09,277.8
20,78ec6374ecde, image-processing-pillow.1.do4fm5innb08ktbp7ruh062li,335.3,276,3.87,,,341.48,301.87
