8,aa3001be4ca6, image-classification-with-cpu.1.ijoyhmaorj2ylj4nrqacrglaa,355.53,644.33,3.87,,,,348.04,489.6
9,aa3001be4ca6, image-classification-with-cpu.1.ijoyhmaorj2ylj4nrqacrglaa,350.14,679.19,3.87,,,,353.66,592.54
9,aa3001be4ca6, image-classification-with-cpu.1.ijoyhmaorj2ylj4nrqacrglaa,348.05,721.54,3.87,,,,348.09,566.29
9,aa3001be4ca6, image-classification-with-cpu.1.ijoyhmaorj2ylj4nrqacrglaa,344.94,697.18,3.87,,,,344.43,549.94
10,aa3001be4ca6, image-classification-with-cpu.1.ijoyhmaorj2ylj4nrqacrglaa,360.15,755.67,3.87,,,,353.33,605.78
10,aa3001be4ca6, image-classification-with-cpu.1.ijoyhmaorj2ylj4nrqacrglaa,360.25,780.61,3.87,,,,362.87,634.14
10,aa3001be4ca6, image-classification-with-cpu.1.ijoyhmaorj2ylj4nrqacrglaa,353.22,780.84,3.87,,,,353.31,600.07
11,aa3001be4ca6, image-classification-with-cpu.1.ijoyhmaorj2ylj4nrqacrglaa,359.11,796.32,3.87,,,,354.54,657.12
11,aa3001be4ca6, image-classification-with-cpu.1.ijoyhmaorj2ylj4nrqacrglaa,359.12,827.33,3.87,,,,353.92,614.19
11,aa3001be4ca6, image-classification-with-cpu.1.ijoyhmaorj2ylj4nrqacrglaa,357.42,802.65,3.87,,,,355.04,627.11
12,aa3001be4ca6, image-classification-with-cpu.1.ijoyhmaorj2ylj4nrqacrglaa,359.11,816.27,3.87,,,,355.3,669.88
12,aa3001be4ca6, image-classification-with-cpu.1.ijoyhmaorj2ylj4nrqacrglaa,357.93,826.05,3.87,,,,354.11,667.43
12,aa3001be4ca6, image-classification-with-cpu.1.ijoyhmaorj2ylj4nrqacrglaa,356.34,827.23,3.87,,,,354.1,666.34
13,aa3001be4ca6, image-classification-with-cpu.1.ijoyhmaorj2ylj4nrqacrglaa,357.97,856.55,3.87,,,,350.71,691.43
13,aa3001be4ca6, image-classification-with-cpu.1.ijoyhmaorj2ylj4nrqacrglaa,357.97,874.98,3.87,,,,353.61,687.26
13,aa3001be4ca6, image-classification-with-cpu.1.ijoyhmaorj2ylj4nrqacrglaa,356.97,850.25,3.87,,,,354.57,695.61
14,aa3001be4ca6, image-classification-with-cpu.1.ijoyhmaorj2ylj4nrqacrglaa,355.72,922.85,3.87,,,,352.46,748.89
14,aa3001be4ca6, image-classification-with-cpu.1.ijoyhmaorj2ylj4nrqacrglaa,361.21,930.78,3.87,,,,354.23,755.94
14,aa3001be4ca6, image-classification-with-cpu.1.ijoyhmaorj2ylj4nrqacrglaa,357.67,916.97,3.87,,,,353.51,738.02
15,aa3001be4ca6, image-classification-with-cpu.1.ijoyhmaorj2ylj4nrqacrglaa,357.02,1010.47,3.87,,,,352.26,794.69
15,aa3001be4ca6, image-classification-with-cpu.1.ijoyhmaorj2ylj4nrqacrglaa,360.77,1006.41,3.87,,,,354.57,807.46
15,aa3001be4ca6, image-classification-with-cpu.1.ijoyhmaorj2ylj4nrqacrglaa,358.4,965.83,3.87,,,,354.77,818.84
16,aa3001be4ca6, image-classification-with-cpu.1.ijoyhmaorj2ylj4nrqacrglaa,355.89,1071.76,3.87,,,,343.84,887.32
16,aa3001be4ca6, image-classification-with-cpu.1.ijoyhmaorj2ylj4nrqacrglaa,351.82,1065.12,3.87,,,,347.32,877.01
16,aa3001be4ca6, image-classification-with-cpu.1.ijoyhmaorj2ylj4nrqacrglaa,351.61,1051.04,3.87,,,,346.49,894.45
17,aa3001be4ca6, image-classification-with-cpu.1.ijoyhmaorj2ylj4nrqacrglaa,345.88,1144.77,3.87,,,,343.24,940.49
17,aa3001be4ca6, image-classification-with-cpu.1.ijoyhmaorj2ylj4nrqacrglaa,349.51,1128.3,3.87,,,,343.18,981.35
17,aa3001be4ca6, image-classification-with-cpu.1.ijoyhmaorj2ylj4nrqacrglaa,347.05,1110.58,3.87,,,,344.95,963.21
18,aa3001be4ca6, image-classification-with-cpu.1.ijoyhmaorj2ylj4nrqacrglaa,351.68,1246.08,3.87,,,,340.97,1032.84
18,aa3001be4ca6, image-classification-with-cpu.1.ijoyhmaorj2ylj4nrqacrglaa,341.98,1223.4,3.87,,,,342.18,1022.26
18,aa3001be4ca6, image-classification-with-cpu.1.ijoyhmaorj2ylj4nrqacrglaa,346.89,1235.87,3.87,,,,342.96,1030.75
19,aa3001be4ca6, image-classification-with-cpu.1.ijoyhmaorj2ylj4nrqacrglaa,357.81,1411.18,3.87,,,,353.2,1168.58
19,aa3001be4ca6, image-classification-with-cpu.1.ijoyhmaorj2ylj4nrqacrglaa,361.3,1416.45,3.87,,,,353.82,1176.75
19,aa3001be4ca6, image-classification-with-cpu.1.ijoyhmaorj2ylj4nrqacrglaa,358.9,1380.86,3.87,,,,353.92,1173.05
20,aa3001be4ca6, image-classification-with-cpu.1.ijoyhmaorj2ylj4nrqacrglaa,356.45,1412.68,3.87,,,,354.98,1171.81
20,aa3001be4ca6, image-classification-with-cpu.1.ijoyhmaorj2ylj4nrqacrglaa,358.45,1401.55,3.87,,,,355.21,1182.14
20,aa3001be4ca6, image-classification-with-cpu.1.ijoyhmaorj2ylj4nrqacrglaa,359.86,1401.48,3.87,,,,339.3,1113.67
