11,bd50ebce6e18, matrix-multiplication-medium.1.hbd5mdx4uj9uofijykazv9wsj,385.72,336.59,3.87,,,,381.71,295.28
11,bd50ebce6e18, matrix-multiplication-medium.1.hbd5mdx4uj9uofijykazv9wsj,385.78,356.76,3.87,,,,383.02,321.07
11,bd50ebce6e18, matrix-multiplication-medium.1.hbd5mdx4uj9uofijykazv9wsj,385.92,376.69,3.87,,,,383.3,348.36
12,bd50ebce6e18, matrix-multiplication-medium.1.hbd5mdx4uj9uofijykazv9wsj,385.91,348.89,3.87,,,,383.12,307.14
12,bd50ebce6e18, matrix-multiplication-medium.1.hbd5mdx4uj9uofijykazv9wsj,385.57,369.96,3.87,,,,383.43,332.99
12,bd50ebce6e18, matrix-multiplication-medium.1.hbd5mdx4uj9uofijykazv9wsj,385.86,400.26,3.87,,,,382.91,359.27
13,bd50ebce6e18, matrix-multiplication-medium.1.hbd5mdx4uj9uofijykazv9wsj,385.85,372.77,3.87,,,,383.84,322.47
13,bd50ebce6e18, matrix-multiplication-medium.1.hbd5mdx4uj9uofijykazv9wsj,385.9,386.96,3.87,,,,383.02,349.13
13,bd50ebce6e18, matrix-multiplication-medium.1.hbd5mdx4uj9uofijykazv9wsj,385.76,405.38,3.87,,,,383.07,374.37
14,bd50ebce6e18, matrix-multiplication-medium.1.hbd5mdx4uj9uofijykazv9wsj,385.76,396.54,3.87,,,,383.85,340.62
14,bd50ebce6e18, matrix-multiplication-medium.1.hbd5mdx4uj9uofijykazv9wsj,385.85,415.78,3.87,,,,383.45,367.32
14,bd50ebce6e18, matrix-multiplication-medium.1.hbd5mdx4uj9uofijykazv9wsj,385.45,428.25,3.87,,,,383.26,393.22
15,bd50ebce6e18, matrix-multiplication-medium.1.hbd5mdx4uj9uofijykazv9wsj,386.28,401.86,3.87,,,,384.39,354.31
15,bd50ebce6e18, matrix-multiplication-medium.1.hbd5mdx4uj9uofijykazv9wsj,386.39,425.3,3.87,,,,384.06,378.31
15,bd50ebce6e18, matrix-multiplication-medium.1.hbd5mdx4uj9uofijykazv9wsj,386.41,439.17,3.87,,,,383.74,403.77
16,bd50ebce6e18, matrix-multiplication-medium.1.hbd5mdx4uj9uofijykazv9wsj,386.13,435.08,3.87,,,,383.82,380.53
16,bd50ebce6e18, matrix-multiplication-medium.1.hbd5mdx4uj9uofijykazv9wsj,386.51,458.74,3.87,,,,383.81,407.85
16,bd50ebce6e18, matrix-multiplication-medium.1.hbd5mdx4uj9uofijykazv9wsj,386.03,471.37,3.87,,,,383.2,431.94
17,bd50ebce6e18, matrix-multiplication-medium.1.hbd5mdx4uj9uofijykazv9wsj,385.74,458.91,3.87,,,,383.48,410.82
17,bd50ebce6e18, matrix-multiplication-medium.1.hbd5mdx4uj9uofijykazv9wsj,385.53,504.49,3.87,,,,383.19,438.78
17,bd50ebce6e18, matrix-multiplication-medium.1.hbd5mdx4uj9uofijykazv9wsj,385.85,512.79,3.87,,,,382.66,467.2
18,bd50ebce6e18, matrix-multiplication-medium.1.hbd5mdx4uj9uofijykazv9wsj,384.76,541.96,3.87,,,,382.44,479.21
18,bd50ebce6e18, matrix-multiplication-medium.1.hbd5mdx4uj9uofijykazv9wsj,384.66,588.99,3.87,,,,382.42,503.55
18,bd50ebce6e18, matrix-multiplication-medium.1.hbd5mdx4uj9uofijykazv9wsj,384.62,585.57,3.87,,,,381.92,527.95
19,bd50ebce6e18, matrix-multiplication-medium.1.hbd5mdx4uj9uofijykazv9wsj,386.07,601.53,3.87,,,,383.84,514.53
19,bd50ebce6e18, matrix-multiplication-medium.1.hbd5mdx4uj9uofijykazv9wsj,386.19,610.92,3.87,,,,383.51,540.47
19,bd50ebce6e18, matrix-multiplication-medium.1.hbd5mdx4uj9uofijykazv9wsj,386.03,627.76,3.87,,,,383.69,565.18
20,bd50ebce6e18, matrix-multiplication-medium.1.hbd5mdx4uj9uofijykazv9wsj,386.14,597.39,3.87,,,,384.1,516.05
20,bd50ebce6e18, matrix-multiplication-medium.1.hbd5mdx4uj9uofijykazv9wsj,386.08,623.29,3.87,,,,383.65,541.65
20,bd50ebce6e18, matrix-multiplication-medium.1.hbd5mdx4uj9uofijykazv9wsj,386.11,637.66,3.87,,,,383.66,567.25
