[2J[HOK,6,3,376464c5558c, func_gateway.1.j872jo06nh6lpkd8si46j8li2, 0.04%, 11.33MiB / 3.871GiB, 0.29%, 187MB / 134MB, 0B / 0B
[2J[HOK,6,3,376464c5558c, func_gateway.1.j872jo06nh6lpkd8si46j8li2, 9.50%, 11.33MiB / 3.871GiB, 0.29%, 187MB / 134MB, 0B / 0B
OK,6,3,fc6ffd3137a5, func_queue-worker.1.au1fkvm1zcv09mb724vc5q82k, 0.00%, 4.129MiB / 50MiB, 8.26%, 229kB / 385kB, 0B / 0B
OK,6,3,ed92a5fe26ff, func_alertmanager.1.xy1zfnj6kzi8b965fa6vsygcd, 0.24%, 10.6MiB / 50MiB, 21.20%, 5.71kB / 2.6kB, 2.87MB / 0B
OK,6,3,06a427e54850, func_prometheus.1.pt419bncytleosdxcvfg6gji4, 1.01%, 29.38MiB / 500MiB, 5.88%, 3.06MB / 538kB, 27.8MB / 0B
OK,6,3,82957e2eed7c, func_nats.1.gy7r66qdnvhnxlvaapq3quac8, 0.40%, 5.922MiB / 125MiB, 4.74%, 765kB / 436kB, 160kB / 0B
OK,6,3,837b00644d7e, func_basic-auth-plugin.1.wmb4h2jv8b1l6ludvffzatrjb, 0.00%, 1.352MiB / 3.871GiB, 0.03%, 3.35kB / 0B, 4.1kB / 0B
OK,6,3,9b932c9db8b8, func_faas-swarm.1.thea6rgei7urk53p272jp8w3q, 23.22%, 12.47MiB / 3.871GiB, 0.31%, 131MB / 187MB, 4.66MB / 0B
[2J[HOK,6,3,376464c5558c, func_gateway.1.j872jo06nh6lpkd8si46j8li2, 9.50%, 11.33MiB / 3.871GiB, 0.29%, 187MB / 134MB, 0B / 0B
OK,6,3,fc6ffd3137a5, func_queue-worker.1.au1fkvm1zcv09mb724vc5q82k, 0.00%, 4.129MiB / 50MiB, 8.26%, 229kB / 385kB, 0B / 0B
OK,6,3,ed92a5fe26ff, func_alertmanager.1.xy1zfnj6kzi8b965fa6vsygcd, 0.24%, 10.6MiB / 50MiB, 21.20%, 5.71kB / 2.6kB, 2.87MB / 0B
OK,6,3,06a427e54850, func_prometheus.1.pt419bncytleosdxcvfg6gji4, 1.01%, 29.38MiB / 500MiB, 5.88%, 3.06MB / 538kB, 27.8MB / 0B
OK,6,3,82957e2eed7c, func_nats.1.gy7r66qdnvhnxlvaapq3quac8, 0.40%, 5.922MiB / 125MiB, 4.74%, 765kB / 436kB, 160kB / 0B
OK,6,3,837b00644d7e, func_basic-auth-plugin.1.wmb4h2jv8b1l6ludvffzatrjb, 0.00%, 1.352MiB / 3.871GiB, 0.03%, 3.35kB / 0B, 4.1kB / 0B
OK,6,3,9b932c9db8b8, func_faas-swarm.1.thea6rgei7urk53p272jp8w3q, 23.22%, 12.47MiB / 3.871GiB, 0.31%, 131MB / 187MB, 4.66MB / 0B
[2J[HOK,6,3,376464c5558c, func_gateway.1.j872jo06nh6lpkd8si46j8li2, 6.86%, 11.33MiB / 3.871GiB, 0.29%, 187MB / 134MB, 0B / 0B
OK,6,3,fc6ffd3137a5, func_queue-worker.1.au1fkvm1zcv09mb724vc5q82k, 0.04%, 4.129MiB / 50MiB, 8.26%, 229kB / 385kB, 0B / 0B
OK,6,3,ed92a5fe26ff, func_alertmanager.1.xy1zfnj6kzi8b965fa6vsygcd, 0.22%, 10.6MiB / 50MiB, 21.20%, 5.71kB / 2.6kB, 2.87MB / 0B
OK,6,3,06a427e54850, func_prometheus.1.pt419bncytleosdxcvfg6gji4, 0.00%, 29.38MiB / 500MiB, 5.88%, 3.06MB / 538kB, 27.8MB / 0B
OK,6,3,82957e2eed7c, func_nats.1.gy7r66qdnvhnxlvaapq3quac8, 0.21%, 5.922MiB / 125MiB, 4.74%, 765kB / 436kB, 160kB / 0B
OK,6,3,837b00644d7e, func_basic-auth-plugin.1.wmb4h2jv8b1l6ludvffzatrjb, 0.00%, 1.352MiB / 3.871GiB, 0.03%, 3.35kB / 0B, 4.1kB / 0B
OK,6,3,9b932c9db8b8, func_faas-swarm.1.thea6rgei7urk53p272jp8w3q, 23.21%, 12.47MiB / 3.871GiB, 0.31%, 131MB / 187MB, 4.66MB / 0B
[2J[HOK,6,3,376464c5558c, func_gateway.1.j872jo06nh6lpkd8si46j8li2, 6.86%, 11.33MiB / 3.871GiB, 0.29%, 187MB / 134MB, 0B / 0B
OK,6,3,fc6ffd3137a5, func_queue-worker.1.au1fkvm1zcv09mb724vc5q82k, 0.04%, 4.129MiB / 50MiB, 8.26%, 229kB / 385kB, 0B / 0B
OK,6,3,ed92a5fe26ff, func_alertmanager.1.xy1zfnj6kzi8b965fa6vsygcd, 0.22%, 10.6MiB / 50MiB, 21.20%, 5.71kB / 2.6kB, 2.87MB / 0B
OK,6,3,06a427e54850, func_prometheus.1.pt419bncytleosdxcvfg6gji4, 0.00%, 29.38MiB / 500MiB, 5.88%, 3.06MB / 538kB, 27.8MB / 0B
OK,6,3,82957e2eed7c, func_nats.1.gy7r66qdnvhnxlvaapq3quac8, 0.21%, 5.922MiB / 125MiB, 4.74%, 765kB / 436kB, 160kB / 0B
OK,6,3,837b00644d7e, func_basic-auth-plugin.1.wmb4h2jv8b1l6ludvffzatrjb, 0.00%, 1.352MiB / 3.871GiB, 0.03%, 3.35kB / 0B, 4.1kB / 0B
OK,6,3,9b932c9db8b8, func_faas-swarm.1.thea6rgei7urk53p272jp8w3q, 23.21%, 12.47MiB / 3.871GiB, 0.31%, 131MB / 187MB, 4.66MB / 0B
[2J[HOK,6,3,376464c5558c, func_gateway.1.j872jo06nh6lpkd8si46j8li2, 8.36%, 11.33MiB / 3.871GiB, 0.29%, 188MB / 134MB, 0B / 0B
OK,6,3,fc6ffd3137a5, func_queue-worker.1.au1fkvm1zcv09mb724vc5q82k, 0.00%, 4.129MiB / 50MiB, 8.26%, 229kB / 385kB, 0B / 0B
OK,6,3,ed92a5fe26ff, func_alertmanager.1.xy1zfnj6kzi8b965fa6vsygcd, 0.21%, 10.6MiB / 50MiB, 21.20%, 5.71kB / 2.6kB, 2.87MB / 0B
OK,6,3,06a427e54850, func_prometheus.1.pt419bncytleosdxcvfg6gji4, 0.00%, 29.38MiB / 500MiB, 5.88%, 3.06MB / 538kB, 27.8MB / 0B
OK,6,3,82957e2eed7c, func_nats.1.gy7r66qdnvhnxlvaapq3quac8, 0.43%, 5.922MiB / 125MiB, 4.74%, 765kB / 436kB, 160kB / 0B
OK,6,3,837b00644d7e, func_basic-auth-plugin.1.wmb4h2jv8b1l6ludvffzatrjb, 0.00%, 1.352MiB / 3.871GiB, 0.03%, 3.35kB / 0B, 4.1kB / 0B
OK,6,3,9b932c9db8b8, func_faas-swarm.1.thea6rgei7urk53p272jp8w3q, 21.38%, 12.47MiB / 3.871GiB, 0.31%, 131MB / 187MB, 4.66MB / 0B
[2J[HOK,6,3,376464c5558c, func_gateway.1.j872jo06nh6lpkd8si46j8li2, 8.36%, 11.33MiB / 3.871GiB, 0.29%, 188MB / 134MB, 0B / 0B
OK,6,3,fc6ffd3137a5, func_queue-worker.1.au1fkvm1zcv09mb724vc5q82k, 0.00%, 4.129MiB / 50MiB, 8.26%, 229kB / 385kB, 0B / 0B
OK,6,3,ed92a5fe26ff, func_alertmanager.1.xy1zfnj6kzi8b965fa6vsygcd, 0.21%, 10.6MiB / 50MiB, 21.20%, 5.71kB / 2.6kB, 2.87MB / 0B
OK,6,3,06a427e54850, func_prometheus.1.pt419bncytleosdxcvfg6gji4, 0.00%, 29.38MiB / 500MiB, 5.88%, 3.06MB / 538kB, 27.8MB / 0B
OK,6,3,82957e2eed7c, func_nats.1.gy7r66qdnvhnxlvaapq3quac8, 0.43%, 5.922MiB / 125MiB, 4.74%, 765kB / 436kB, 160kB / 0B
OK,6,3,837b00644d7e, func_basic-auth-plugin.1.wmb4h2jv8b1l6ludvffzatrjb, 0.00%, 1.352MiB / 3.871GiB, 0.03%, 3.35kB / 0B, 4.1kB / 0B
OK,6,3,9b932c9db8b8, func_faas-swarm.1.thea6rgei7urk53p272jp8w3q, 21.38%, 12.47MiB / 3.871GiB, 0.31%, 131MB / 187MB, 4.66MB / 0B
[2J[HOK,6,3,376464c5558c, func_gateway.1.j872jo06nh6lpkd8si46j8li2, 13.34%, 11.33MiB / 3.871GiB, 0.29%, 188MB / 134MB, 0B / 0B
OK,6,3,fc6ffd3137a5, func_queue-worker.1.au1fkvm1zcv09mb724vc5q82k, 0.00%, 4.129MiB / 50MiB, 8.26%, 229kB / 385kB, 0B / 0B
OK,6,3,ed92a5fe26ff, func_alertmanager.1.xy1zfnj6kzi8b965fa6vsygcd, 0.24%, 10.6MiB / 50MiB, 21.20%, 5.71kB / 2.6kB, 2.87MB / 0B
OK,6,3,06a427e54850, func_prometheus.1.pt419bncytleosdxcvfg6gji4, 1.95%, 29.38MiB / 500MiB, 5.88%, 3.06MB / 538kB, 27.8MB / 0B
OK,6,3,82957e2eed7c, func_nats.1.gy7r66qdnvhnxlvaapq3quac8, 0.21%, 5.922MiB / 125MiB, 4.74%, 765kB / 436kB, 160kB / 0B
OK,6,3,837b00644d7e, func_basic-auth-plugin.1.wmb4h2jv8b1l6ludvffzatrjb, 0.00%, 1.352MiB / 3.871GiB, 0.03%, 3.35kB / 0B, 4.1kB / 0B
OK,6,3,9b932c9db8b8, func_faas-swarm.1.thea6rgei7urk53p272jp8w3q, 23.67%, 12.47MiB / 3.871GiB, 0.31%, 131MB / 187MB, 4.66MB / 0B
[2J[HOK,6,3,376464c5558c, func_gateway.1.j872jo06nh6lpkd8si46j8li2, 13.34%, 11.33MiB / 3.871GiB, 0.29%, 188MB / 134MB, 0B / 0B
OK,6,3,fc6ffd3137a5, func_queue-worker.1.au1fkvm1zcv09mb724vc5q82k, 0.00%, 4.129MiB / 50MiB, 8.26%, 229kB / 385kB, 0B / 0B
OK,6,3,ed92a5fe26ff, func_alertmanager.1.xy1zfnj6kzi8b965fa6vsygcd, 0.24%, 10.6MiB / 50MiB, 21.20%, 5.71kB / 2.6kB, 2.87MB / 0B
OK,6,3,06a427e54850, func_prometheus.1.pt419bncytleosdxcvfg6gji4, 1.95%, 29.38MiB / 500MiB, 5.88%, 3.06MB / 538kB, 27.8MB / 0B
OK,6,3,82957e2eed7c, func_nats.1.gy7r66qdnvhnxlvaapq3quac8, 0.21%, 5.922MiB / 125MiB, 4.74%, 765kB / 436kB, 160kB / 0B
OK,6,3,837b00644d7e, func_basic-auth-plugin.1.wmb4h2jv8b1l6ludvffzatrjb, 0.00%, 1.352MiB / 3.871GiB, 0.03%, 3.35kB / 0B, 4.1kB / 0B
OK,6,3,9b932c9db8b8, func_faas-swarm.1.thea6rgei7urk53p272jp8w3q, 23.67%, 12.47MiB / 3.871GiB, 0.31%, 131MB / 187MB, 4.66MB / 0B
[2J[HOK,6,3,376464c5558c, func_gateway.1.j872jo06nh6lpkd8si46j8li2, 8.61%, 11.33MiB / 3.871GiB, 0.29%, 188MB / 134MB, 0B / 0B
OK,6,3,fc6ffd3137a5, func_queue-worker.1.au1fkvm1zcv09mb724vc5q82k, 0.00%, 4.129MiB / 50MiB, 8.26%, 229kB / 385kB, 0B / 0B
OK,6,3,ed92a5fe26ff, func_alertmanager.1.xy1zfnj6kzi8b965fa6vsygcd, 0.22%, 10.6MiB / 50MiB, 21.20%, 5.71kB / 2.6kB, 2.87MB / 0B
OK,6,3,06a427e54850, func_prometheus.1.pt419bncytleosdxcvfg6gji4, 0.30%, 29.38MiB / 500MiB, 5.88%, 3.06MB / 538kB, 27.8MB / 0B
OK,6,3,82957e2eed7c, func_nats.1.gy7r66qdnvhnxlvaapq3quac8, 0.25%, 5.922MiB / 125MiB, 4.74%, 765kB / 436kB, 160kB / 0B
OK,6,3,837b00644d7e, func_basic-auth-plugin.1.wmb4h2jv8b1l6ludvffzatrjb, 0.00%, 1.352MiB / 3.871GiB, 0.03%, 3.35kB / 0B, 4.1kB / 0B
OK,6,3,9b932c9db8b8, func_faas-swarm.1.thea6rgei7urk53p272jp8w3q, 22.44%, 12.47MiB / 3.871GiB, 0.31%, 131MB / 187MB, 4.66MB / 0B
[2J[HOK,6,3,376464c5558c, func_gateway.1.j872jo06nh6lpkd8si46j8li2, 8.61%, 11.33MiB / 3.871GiB, 0.29%, 188MB / 134MB, 0B / 0B
OK,6,3,fc6ffd3137a5, func_queue-worker.1.au1fkvm1zcv09mb724vc5q82k, 0.00%, 4.129MiB / 50MiB, 8.26%, 229kB / 385kB, 0B / 0B
OK,6,3,ed92a5fe26ff, func_alertmanager.1.xy1zfnj6kzi8b965fa6vsygcd, 0.22%, 10.6MiB / 50MiB, 21.20%, 5.71kB / 2.6kB, 2.87MB / 0B
OK,6,3,06a427e54850, func_prometheus.1.pt419bncytleosdxcvfg6gji4, 0.30%, 29.38MiB / 500MiB, 5.88%, 3.06MB / 538kB, 27.8MB / 0B
OK,6,3,82957e2eed7c, func_nats.1.gy7r66qdnvhnxlvaapq3quac8, 0.25%, 5.922MiB / 125MiB, 4.74%, 765kB / 436kB, 160kB / 0B
OK,6,3,837b00644d7e, func_basic-auth-plugin.1.wmb4h2jv8b1l6ludvffzatrjb, 0.00%, 1.352MiB / 3.871GiB, 0.03%, 3.35kB / 0B, 4.1kB / 0B
OK,6,3,9b932c9db8b8, func_faas-swarm.1.thea6rgei7urk53p272jp8w3q, 22.44%, 12.47MiB / 3.871GiB, 0.31%, 131MB / 187MB, 4.66MB / 0B
[2J[HOK,6,3,376464c5558c, func_gateway.1.j872jo06nh6lpkd8si46j8li2, 10.56%, 11.33MiB / 3.871GiB, 0.29%, 188MB / 134MB, 0B / 0B
OK,6,3,fc6ffd3137a5, func_queue-worker.1.au1fkvm1zcv09mb724vc5q82k, 0.00%, 4.129MiB / 50MiB, 8.26%, 229kB / 385kB, 0B / 0B
OK,6,3,ed92a5fe26ff, func_alertmanager.1.xy1zfnj6kzi8b965fa6vsygcd, 0.17%, 10.6MiB / 50MiB, 21.20%, 5.71kB / 2.6kB, 2.87MB / 0B
OK,6,3,06a427e54850, func_prometheus.1.pt419bncytleosdxcvfg6gji4, 0.35%, 29.38MiB / 500MiB, 5.88%, 3.06MB / 538kB, 27.8MB / 0B
OK,6,3,82957e2eed7c, func_nats.1.gy7r66qdnvhnxlvaapq3quac8, 0.22%, 5.922MiB / 125MiB, 4.74%, 765kB / 436kB, 160kB / 0B
OK,6,3,837b00644d7e, func_basic-auth-plugin.1.wmb4h2jv8b1l6ludvffzatrjb, 0.00%, 1.352MiB / 3.871GiB, 0.03%, 3.35kB / 0B, 4.1kB / 0B
OK,6,3,9b932c9db8b8, func_faas-swarm.1.thea6rgei7urk53p272jp8w3q, 21.47%, 12.47MiB / 3.871GiB, 0.31%, 131MB / 187MB, 4.66MB / 0B
[2J[HOK,6,3,376464c5558c, func_gateway.1.j872jo06nh6lpkd8si46j8li2, 10.56%, 11.33MiB / 3.871GiB, 0.29%, 188MB / 134MB, 0B / 0B
OK,6,3,fc6ffd3137a5, func_queue-worker.1.au1fkvm1zcv09mb724vc5q82k, 0.00%, 4.129MiB / 50MiB, 8.26%, 229kB / 385kB, 0B / 0B
OK,6,3,ed92a5fe26ff, func_alertmanager.1.xy1zfnj6kzi8b965fa6vsygcd, 0.17%, 10.6MiB / 50MiB, 21.20%, 5.71kB / 2.6kB, 2.87MB / 0B
OK,6,3,06a427e54850, func_prometheus.1.pt419bncytleosdxcvfg6gji4, 0.35%, 29.38MiB / 500MiB, 5.88%, 3.06MB / 538kB, 27.8MB / 0B
OK,6,3,82957e2eed7c, func_nats.1.gy7r66qdnvhnxlvaapq3quac8, 0.22%, 5.922MiB / 125MiB, 4.74%, 765kB / 436kB, 160kB / 0B
OK,6,3,837b00644d7e, func_basic-auth-plugin.1.wmb4h2jv8b1l6ludvffzatrjb, 0.00%, 1.352MiB / 3.871GiB, 0.03%, 3.35kB / 0B, 4.1kB / 0B
OK,6,3,9b932c9db8b8, func_faas-swarm.1.thea6rgei7urk53p272jp8w3q, 21.47%, 12.47MiB / 3.871GiB, 0.31%, 131MB / 187MB, 4.66MB / 0B
[2J[HOK,6,3,376464c5558c, func_gateway.1.j872jo06nh6lpkd8si46j8li2, 8.37%, 11.33MiB / 3.871GiB, 0.29%, 188MB / 134MB, 0B / 0B
OK,6,3,fc6ffd3137a5, func_queue-worker.1.au1fkvm1zcv09mb724vc5q82k, 0.13%, 4.129MiB / 50MiB, 8.26%, 229kB / 385kB, 0B / 0B
OK,6,3,ed92a5fe26ff, func_alertmanager.1.xy1zfnj6kzi8b965fa6vsygcd, 0.20%, 10.6MiB / 50MiB, 21.20%, 5.71kB / 2.6kB, 2.87MB / 0B
OK,6,3,06a427e54850, func_prometheus.1.pt419bncytleosdxcvfg6gji4, 0.35%, 29.38MiB / 500MiB, 5.88%, 3.06MB / 538kB, 27.8MB / 0B
OK,6,3,82957e2eed7c, func_nats.1.gy7r66qdnvhnxlvaapq3quac8, 0.22%, 5.922MiB / 125MiB, 4.74%, 765kB / 436kB, 160kB / 0B
OK,6,3,837b00644d7e, func_basic-auth-plugin.1.wmb4h2jv8b1l6ludvffzatrjb, 0.00%, 1.352MiB / 3.871GiB, 0.03%, 3.35kB / 0B, 4.1kB / 0B
OK,6,3,9b932c9db8b8, func_faas-swarm.1.thea6rgei7urk53p272jp8w3q, 21.47%, 12.47MiB / 3.871GiB, 0.31%, 131MB / 187MB, 4.66MB / 0B
[2J[HOK,6,3,376464c5558c, func_gateway.1.j872jo06nh6lpkd8si46j8li2, 8.37%, 11.33MiB / 3.871GiB, 0.29%, 188MB / 134MB, 0B / 0B
OK,6,3,fc6ffd3137a5, func_queue-worker.1.au1fkvm1zcv09mb724vc5q82k, 0.13%, 4.129MiB / 50MiB, 8.26%, 229kB / 385kB, 0B / 0B
OK,6,3,ed92a5fe26ff, func_alertmanager.1.xy1zfnj6kzi8b965fa6vsygcd, 0.20%, 10.6MiB / 50MiB, 21.20%, 5.71kB / 2.6kB, 2.87MB / 0B
OK,6,3,06a427e54850, func_prometheus.1.pt419bncytleosdxcvfg6gji4, 0.01%, 29.38MiB / 500MiB, 5.88%, 3.06MB / 538kB, 27.8MB / 0B
OK,6,3,82957e2eed7c, func_nats.1.gy7r66qdnvhnxlvaapq3quac8, 0.32%, 5.922MiB / 125MiB, 4.74%, 766kB / 437kB, 160kB / 0B
OK,6,3,837b00644d7e, func_basic-auth-plugin.1.wmb4h2jv8b1l6ludvffzatrjb, 0.00%, 1.352MiB / 3.871GiB, 0.03%, 3.35kB / 0B, 4.1kB / 0B
OK,6,3,9b932c9db8b8, func_faas-swarm.1.thea6rgei7urk53p272jp8w3q, 22.53%, 12.47MiB / 3.871GiB, 0.31%, 131MB / 187MB, 4.66MB / 0B
[2J[HOK,6,3,376464c5558c, func_gateway.1.j872jo06nh6lpkd8si46j8li2, 8.37%, 11.33MiB / 3.871GiB, 0.29%, 188MB / 134MB, 0B / 0B
OK,6,3,fc6ffd3137a5, func_queue-worker.1.au1fkvm1zcv09mb724vc5q82k, 0.13%, 4.129MiB / 50MiB, 8.26%, 229kB / 385kB, 0B / 0B
OK,6,3,ed92a5fe26ff, func_alertmanager.1.xy1zfnj6kzi8b965fa6vsygcd, 0.20%, 10.6MiB / 50MiB, 21.20%, 5.71kB / 2.6kB, 2.87MB / 0B
OK,6,3,06a427e54850, func_prometheus.1.pt419bncytleosdxcvfg6gji4, 0.01%, 29.38MiB / 500MiB, 5.88%, 3.06MB / 538kB, 27.8MB / 0B
OK,6,3,82957e2eed7c, func_nats.1.gy7r66qdnvhnxlvaapq3quac8, 0.32%, 5.922MiB / 125MiB, 4.74%, 766kB / 437kB, 160kB / 0B
