[2J[HOK,5,3,376464c5558c, func_gateway.1.j872jo06nh6lpkd8si46j8li2, 0.03%, 11.32MiB / 3.871GiB, 0.29%, 178MB / 127MB, 0B / 0B
OK,5,3,9b932c9db8b8, func_faas-swarm.1.thea6rgei7urk53p272jp8w3q, 0.14%, 12.47MiB / 3.871GiB, 0.31%, 124MB / 177MB, 4.66MB / 0B
[2J[HOK,5,3,376464c5558c, func_gateway.1.j872jo06nh6lpkd8si46j8li2, 10.01%, 11.32MiB / 3.871GiB, 0.29%, 178MB / 127MB, 0B / 0B
OK,5,3,fc6ffd3137a5, func_queue-worker.1.au1fkvm1zcv09mb724vc5q82k, 0.00%, 4.129MiB / 50MiB, 8.26%, 220kB / 370kB, 0B / 0B
OK,5,3,ed92a5fe26ff, func_alertmanager.1.xy1zfnj6kzi8b965fa6vsygcd, 0.13%, 10.6MiB / 50MiB, 21.20%, 5.71kB / 2.6kB, 2.87MB / 0B
OK,5,3,06a427e54850, func_prometheus.1.pt419bncytleosdxcvfg6gji4, 0.22%, 29.36MiB / 500MiB, 5.87%, 2.94MB / 517kB, 27.8MB / 0B
OK,5,3,82957e2eed7c, func_nats.1.gy7r66qdnvhnxlvaapq3quac8, 0.44%, 5.914MiB / 125MiB, 4.73%, 735kB / 419kB, 160kB / 0B
OK,5,3,837b00644d7e, func_basic-auth-plugin.1.wmb4h2jv8b1l6ludvffzatrjb, 0.00%, 1.352MiB / 3.871GiB, 0.03%, 3.35kB / 0B, 4.1kB / 0B
OK,5,3,9b932c9db8b8, func_faas-swarm.1.thea6rgei7urk53p272jp8w3q, 22.89%, 12.47MiB / 3.871GiB, 0.31%, 124MB / 177MB, 4.66MB / 0B
[2J[HOK,5,3,376464c5558c, func_gateway.1.j872jo06nh6lpkd8si46j8li2, 10.01%, 11.32MiB / 3.871GiB, 0.29%, 178MB / 127MB, 0B / 0B
OK,5,3,fc6ffd3137a5, func_queue-worker.1.au1fkvm1zcv09mb724vc5q82k, 0.00%, 4.129MiB / 50MiB, 8.26%, 220kB / 370kB, 0B / 0B
OK,5,3,ed92a5fe26ff, func_alertmanager.1.xy1zfnj6kzi8b965fa6vsygcd, 0.13%, 10.6MiB / 50MiB, 21.20%, 5.71kB / 2.6kB, 2.87MB / 0B
OK,5,3,06a427e54850, func_prometheus.1.pt419bncytleosdxcvfg6gji4, 0.22%, 29.36MiB / 500MiB, 5.87%, 2.94MB / 517kB, 27.8MB / 0B
OK,5,3,82957e2eed7c, func_nats.1.gy7r66qdnvhnxlvaapq3quac8, 0.44%, 5.914MiB / 125MiB, 4.73%, 735kB / 419kB, 160kB / 0B
OK,5,3,837b00644d7e, func_basic-auth-plugin.1.wmb4h2jv8b1l6ludvffzatrjb, 0.00%, 1.352MiB / 3.871GiB, 0.03%, 3.35kB / 0B, 4.1kB / 0B
OK,5,3,9b932c9db8b8, func_faas-swarm.1.thea6rgei7urk53p272jp8w3q, 22.89%, 12.47MiB / 3.871GiB, 0.31%, 124MB / 177MB, 4.66MB / 0B
[2J[HOK,5,3,376464c5558c, func_gateway.1.j872jo06nh6lpkd8si46j8li2, 14.47%, 11.32MiB / 3.871GiB, 0.29%, 178MB / 127MB, 0B / 0B
OK,5,3,fc6ffd3137a5, func_queue-worker.1.au1fkvm1zcv09mb724vc5q82k, 0.00%, 4.129MiB / 50MiB, 8.26%, 220kB / 370kB, 0B / 0B
OK,5,3,ed92a5fe26ff, func_alertmanager.1.xy1zfnj6kzi8b965fa6vsygcd, 0.14%, 10.6MiB / 50MiB, 21.20%, 5.71kB / 2.6kB, 2.87MB / 0B
OK,5,3,06a427e54850, func_prometheus.1.pt419bncytleosdxcvfg6gji4, 0.35%, 29.36MiB / 500MiB, 5.87%, 2.94MB / 517kB, 27.8MB / 0B
OK,5,3,82957e2eed7c, func_nats.1.gy7r66qdnvhnxlvaapq3quac8, 0.24%, 5.914MiB / 125MiB, 4.73%, 735kB / 419kB, 160kB / 0B
OK,5,3,837b00644d7e, func_basic-auth-plugin.1.wmb4h2jv8b1l6ludvffzatrjb, 0.00%, 1.352MiB / 3.871GiB, 0.03%, 3.35kB / 0B, 4.1kB / 0B
OK,5,3,9b932c9db8b8, func_faas-swarm.1.thea6rgei7urk53p272jp8w3q, 23.81%, 12.47MiB / 3.871GiB, 0.31%, 124MB / 177MB, 4.66MB / 0B
[2J[HOK,5,3,376464c5558c, func_gateway.1.j872jo06nh6lpkd8si46j8li2, 14.47%, 11.32MiB / 3.871GiB, 0.29%, 178MB / 127MB, 0B / 0B
OK,5,3,fc6ffd3137a5, func_queue-worker.1.au1fkvm1zcv09mb724vc5q82k, 0.00%, 4.129MiB / 50MiB, 8.26%, 220kB / 370kB, 0B / 0B
OK,5,3,ed92a5fe26ff, func_alertmanager.1.xy1zfnj6kzi8b965fa6vsygcd, 0.14%, 10.6MiB / 50MiB, 21.20%, 5.71kB / 2.6kB, 2.87MB / 0B
OK,5,3,06a427e54850, func_prometheus.1.pt419bncytleosdxcvfg6gji4, 0.35%, 29.36MiB / 500MiB, 5.87%, 2.94MB / 517kB, 27.8MB / 0B
OK,5,3,82957e2eed7c, func_nats.1.gy7r66qdnvhnxlvaapq3quac8, 0.24%, 5.914MiB / 125MiB, 4.73%, 735kB / 419kB, 160kB / 0B
OK,5,3,837b00644d7e, func_basic-auth-plugin.1.wmb4h2jv8b1l6ludvffzatrjb, 0.00%, 1.352MiB / 3.871GiB, 0.03%, 3.35kB / 0B, 4.1kB / 0B
OK,5,3,9b932c9db8b8, func_faas-swarm.1.thea6rgei7urk53p272jp8w3q, 23.81%, 12.47MiB / 3.871GiB, 0.31%, 124MB / 177MB, 4.66MB / 0B
[2J[HOK,5,3,376464c5558c, func_gateway.1.j872jo06nh6lpkd8si46j8li2, 9.55%, 11.32MiB / 3.871GiB, 0.29%, 178MB / 127MB, 0B / 0B
OK,5,3,fc6ffd3137a5, func_queue-worker.1.au1fkvm1zcv09mb724vc5q82k, 0.14%, 4.129MiB / 50MiB, 8.26%, 221kB / 370kB, 0B / 0B
OK,5,3,ed92a5fe26ff, func_alertmanager.1.xy1zfnj6kzi8b965fa6vsygcd, 0.35%, 10.6MiB / 50MiB, 21.20%, 5.71kB / 2.6kB, 2.87MB / 0B
OK,5,3,06a427e54850, func_prometheus.1.pt419bncytleosdxcvfg6gji4, 0.02%, 29.36MiB / 500MiB, 5.87%, 2.94MB / 517kB, 27.8MB / 0B
OK,5,3,82957e2eed7c, func_nats.1.gy7r66qdnvhnxlvaapq3quac8, 0.33%, 5.914MiB / 125MiB, 4.73%, 735kB / 419kB, 160kB / 0B
OK,5,3,837b00644d7e, func_basic-auth-plugin.1.wmb4h2jv8b1l6ludvffzatrjb, 0.00%, 1.352MiB / 3.871GiB, 0.03%, 3.35kB / 0B, 4.1kB / 0B
OK,5,3,9b932c9db8b8, func_faas-swarm.1.thea6rgei7urk53p272jp8w3q, 22.68%, 12.47MiB / 3.871GiB, 0.31%, 124MB / 177MB, 4.66MB / 0B
[2J[HOK,5,3,376464c5558c, func_gateway.1.j872jo06nh6lpkd8si46j8li2, 9.55%, 11.32MiB / 3.871GiB, 0.29%, 178MB / 127MB, 0B / 0B
OK,5,3,fc6ffd3137a5, func_queue-worker.1.au1fkvm1zcv09mb724vc5q82k, 0.14%, 4.129MiB / 50MiB, 8.26%, 221kB / 370kB, 0B / 0B
OK,5,3,ed92a5fe26ff, func_alertmanager.1.xy1zfnj6kzi8b965fa6vsygcd, 0.35%, 10.6MiB / 50MiB, 21.20%, 5.71kB / 2.6kB, 2.87MB / 0B
OK,5,3,06a427e54850, func_prometheus.1.pt419bncytleosdxcvfg6gji4, 0.02%, 29.36MiB / 500MiB, 5.87%, 2.94MB / 517kB, 27.8MB / 0B
OK,5,3,82957e2eed7c, func_nats.1.gy7r66qdnvhnxlvaapq3quac8, 0.33%, 5.914MiB / 125MiB, 4.73%, 735kB / 419kB, 160kB / 0B
OK,5,3,837b00644d7e, func_basic-auth-plugin.1.wmb4h2jv8b1l6ludvffzatrjb, 0.00%, 1.352MiB / 3.871GiB, 0.03%, 3.35kB / 0B, 4.1kB / 0B
OK,5,3,9b932c9db8b8, func_faas-swarm.1.thea6rgei7urk53p272jp8w3q, 22.68%, 12.47MiB / 3.871GiB, 0.31%, 124MB / 177MB, 4.66MB / 0B
[2J[HOK,5,3,376464c5558c, func_gateway.1.j872jo06nh6lpkd8si46j8li2, 7.54%, 11.32MiB / 3.871GiB, 0.29%, 178MB / 127MB, 0B / 0B
OK,5,3,fc6ffd3137a5, func_queue-worker.1.au1fkvm1zcv09mb724vc5q82k, 0.00%, 4.129MiB / 50MiB, 8.26%, 221kB / 370kB, 0B / 0B
OK,5,3,ed92a5fe26ff, func_alertmanager.1.xy1zfnj6kzi8b965fa6vsygcd, 0.17%, 10.6MiB / 50MiB, 21.20%, 5.71kB / 2.6kB, 2.87MB / 0B
OK,5,3,06a427e54850, func_prometheus.1.pt419bncytleosdxcvfg6gji4, 0.00%, 29.36MiB / 500MiB, 5.87%, 2.94MB / 517kB, 27.8MB / 0B
OK,5,3,82957e2eed7c, func_nats.1.gy7r66qdnvhnxlvaapq3quac8, 0.17%, 5.914MiB / 125MiB, 4.73%, 735kB / 419kB, 160kB / 0B
OK,5,3,837b00644d7e, func_basic-auth-plugin.1.wmb4h2jv8b1l6ludvffzatrjb, 0.00%, 1.352MiB / 3.871GiB, 0.03%, 3.35kB / 0B, 4.1kB / 0B
OK,5,3,9b932c9db8b8, func_faas-swarm.1.thea6rgei7urk53p272jp8w3q, 21.11%, 12.47MiB / 3.871GiB, 0.31%, 124MB / 177MB, 4.66MB / 0B
[2J[HOK,5,3,376464c5558c, func_gateway.1.j872jo06nh6lpkd8si46j8li2, 7.54%, 11.32MiB / 3.871GiB, 0.29%, 178MB / 127MB, 0B / 0B
OK,5,3,fc6ffd3137a5, func_queue-worker.1.au1fkvm1zcv09mb724vc5q82k, 0.00%, 4.129MiB / 50MiB, 8.26%, 221kB / 370kB, 0B / 0B
OK,5,3,ed92a5fe26ff, func_alertmanager.1.xy1zfnj6kzi8b965fa6vsygcd, 0.17%, 10.6MiB / 50MiB, 21.20%, 5.71kB / 2.6kB, 2.87MB / 0B
OK,5,3,06a427e54850, func_prometheus.1.pt419bncytleosdxcvfg6gji4, 0.00%, 29.36MiB / 500MiB, 5.87%, 2.94MB / 517kB, 27.8MB / 0B
OK,5,3,82957e2eed7c, func_nats.1.gy7r66qdnvhnxlvaapq3quac8, 0.17%, 5.914MiB / 125MiB, 4.73%, 735kB / 419kB, 160kB / 0B
OK,5,3,837b00644d7e, func_basic-auth-plugin.1.wmb4h2jv8b1l6ludvffzatrjb, 0.00%, 1.352MiB / 3.871GiB, 0.03%, 3.35kB / 0B, 4.1kB / 0B
OK,5,3,9b932c9db8b8, func_faas-swarm.1.thea6rgei7urk53p272jp8w3q, 21.11%, 12.47MiB / 3.871GiB, 0.31%, 124MB / 177MB, 4.66MB / 0B
[2J[HOK,5,3,376464c5558c, func_gateway.1.j872jo06nh6lpkd8si46j8li2, 8.86%, 11.32MiB / 3.871GiB, 0.29%, 178MB / 127MB, 0B / 0B
OK,5,3,fc6ffd3137a5, func_queue-worker.1.au1fkvm1zcv09mb724vc5q82k, 0.00%, 4.129MiB / 50MiB, 8.26%, 221kB / 370kB, 0B / 0B
OK,5,3,ed92a5fe26ff, func_alertmanager.1.xy1zfnj6kzi8b965fa6vsygcd, 0.21%, 10.6MiB / 50MiB, 21.20%, 5.71kB / 2.6kB, 2.87MB / 0B
OK,5,3,06a427e54850, func_prometheus.1.pt419bncytleosdxcvfg6gji4, 1.57%, 29.36MiB / 500MiB, 5.87%, 2.94MB / 517kB, 27.8MB / 0B
OK,5,3,82957e2eed7c, func_nats.1.gy7r66qdnvhnxlvaapq3quac8, 0.25%, 5.914MiB / 125MiB, 4.73%, 735kB / 419kB, 160kB / 0B
OK,5,3,837b00644d7e, func_basic-auth-plugin.1.wmb4h2jv8b1l6ludvffzatrjb, 0.00%, 1.352MiB / 3.871GiB, 0.03%, 3.35kB / 0B, 4.1kB / 0B
OK,5,3,9b932c9db8b8, func_faas-swarm.1.thea6rgei7urk53p272jp8w3q, 24.06%, 12.47MiB / 3.871GiB, 0.31%, 124MB / 177MB, 4.66MB / 0B
[2J[HOK,5,3,376464c5558c, func_gateway.1.j872jo06nh6lpkd8si46j8li2, 8.86%, 11.32MiB / 3.871GiB, 0.29%, 178MB / 127MB, 0B / 0B
OK,5,3,fc6ffd3137a5, func_queue-worker.1.au1fkvm1zcv09mb724vc5q82k, 0.00%, 4.129MiB / 50MiB, 8.26%, 221kB / 370kB, 0B / 0B
OK,5,3,ed92a5fe26ff, func_alertmanager.1.xy1zfnj6kzi8b965fa6vsygcd, 0.21%, 10.6MiB / 50MiB, 21.20%, 5.71kB / 2.6kB, 2.87MB / 0B
OK,5,3,06a427e54850, func_prometheus.1.pt419bncytleosdxcvfg6gji4, 1.57%, 29.36MiB / 500MiB, 5.87%, 2.94MB / 517kB, 27.8MB / 0B
OK,5,3,82957e2eed7c, func_nats.1.gy7r66qdnvhnxlvaapq3quac8, 0.25%, 5.914MiB / 125MiB, 4.73%, 735kB / 419kB, 160kB / 0B
OK,5,3,837b00644d7e, func_basic-auth-plugin.1.wmb4h2jv8b1l6ludvffzatrjb, 0.00%, 1.352MiB / 3.871GiB, 0.03%, 3.35kB / 0B, 4.1kB / 0B
OK,5,3,9b932c9db8b8, func_faas-swarm.1.thea6rgei7urk53p272jp8w3q, 24.06%, 12.47MiB / 3.871GiB, 0.31%, 124MB / 177MB, 4.66MB / 0B
[2J[HOK,5,3,376464c5558c, func_gateway.1.j872jo06nh6lpkd8si46j8li2, 7.88%, 11.32MiB / 3.871GiB, 0.29%, 178MB / 127MB, 0B / 0B
OK,5,3,fc6ffd3137a5, func_queue-worker.1.au1fkvm1zcv09mb724vc5q82k, 0.00%, 4.129MiB / 50MiB, 8.26%, 221kB / 370kB, 0B / 0B
OK,5,3,ed92a5fe26ff, func_alertmanager.1.xy1zfnj6kzi8b965fa6vsygcd, 0.24%, 10.6MiB / 50MiB, 21.20%, 5.71kB / 2.6kB, 2.87MB / 0B
OK,5,3,06a427e54850, func_prometheus.1.pt419bncytleosdxcvfg6gji4, 0.47%, 29.36MiB / 500MiB, 5.87%, 2.94MB / 517kB, 27.8MB / 0B
OK,5,3,82957e2eed7c, func_nats.1.gy7r66qdnvhnxlvaapq3quac8, 0.21%, 5.914MiB / 125MiB, 4.73%, 736kB / 420kB, 160kB / 0B
OK,5,3,837b00644d7e, func_basic-auth-plugin.1.wmb4h2jv8b1l6ludvffzatrjb, 0.00%, 1.352MiB / 3.871GiB, 0.03%, 3.35kB / 0B, 4.1kB / 0B
OK,5,3,9b932c9db8b8, func_faas-swarm.1.thea6rgei7urk53p272jp8w3q, 22.31%, 12.47MiB / 3.871GiB, 0.31%, 124MB / 177MB, 4.66MB / 0B
[2J[HOK,5,3,376464c5558c, func_gateway.1.j872jo06nh6lpkd8si46j8li2, 7.88%, 11.32MiB / 3.871GiB, 0.29%, 178MB / 127MB, 0B / 0B
OK,5,3,fc6ffd3137a5, func_queue-worker.1.au1fkvm1zcv09mb724vc5q82k, 0.00%, 4.129MiB / 50MiB, 8.26%, 221kB / 370kB, 0B / 0B
OK,5,3,ed92a5fe26ff, func_alertmanager.1.xy1zfnj6kzi8b965fa6vsygcd, 0.24%, 10.6MiB / 50MiB, 21.20%, 5.71kB / 2.6kB, 2.87MB / 0B
OK,5,3,06a427e54850, func_prometheus.1.pt419bncytleosdxcvfg6gji4, 0.47%, 29.36MiB / 500MiB, 5.87%, 2.94MB / 517kB, 27.8MB / 0B
OK,5,3,82957e2eed7c, func_nats.1.gy7r66qdnvhnxlvaapq3quac8, 0.21%, 5.914MiB / 125MiB, 4.73%, 736kB / 420kB, 160kB / 0B
OK,5,3,837b00644d7e, func_basic-auth-plugin.1.wmb4h2jv8b1l6ludvffzatrjb, 0.00%, 1.352MiB / 3.871GiB, 0.03%, 3.35kB / 0B, 4.1kB / 0B
OK,5,3,9b932c9db8b8, func_faas-swarm.1.thea6rgei7urk53p272jp8w3q, 22.31%, 12.47MiB / 3.871GiB, 0.31%, 124MB / 177MB, 4.66MB / 0B
[2J[HOK,5,3,376464c5558c, func_gateway.1.j872jo06nh6lpkd8si46j8li2, 9.03%, 11.32MiB / 3.871GiB, 0.29%, 178MB / 127MB, 0B / 0B
OK,5,3,fc6ffd3137a5, func_queue-worker.1.au1fkvm1zcv09mb724vc5q82k, 0.00%, 4.129MiB / 50MiB, 8.26%, 221kB / 370kB, 0B / 0B
OK,5,3,ed92a5fe26ff, func_alertmanager.1.xy1zfnj6kzi8b965fa6vsygcd, 0.42%, 10.6MiB / 50MiB, 21.20%, 5.71kB / 2.6kB, 2.87MB / 0B
OK,5,3,06a427e54850, func_prometheus.1.pt419bncytleosdxcvfg6gji4, 0.33%, 29.36MiB / 500MiB, 5.87%, 2.94MB / 517kB, 27.8MB / 0B
OK,5,3,82957e2eed7c, func_nats.1.gy7r66qdnvhnxlvaapq3quac8, 0.18%, 5.914MiB / 125MiB, 4.73%, 736kB / 420kB, 160kB / 0B
OK,5,3,837b00644d7e, func_basic-auth-plugin.1.wmb4h2jv8b1l6ludvffzatrjb, 0.00%, 1.352MiB / 3.871GiB, 0.03%, 3.35kB / 0B, 4.1kB / 0B
OK,5,3,9b932c9db8b8, func_faas-swarm.1.thea6rgei7urk53p272jp8w3q, 21.83%, 12.47MiB / 3.871GiB, 0.31%, 124MB / 177MB, 4.66MB / 0B
[2J[HOK,5,3,376464c5558c, func_gateway.1.j872jo06nh6lpkd8si46j8li2, 9.03%, 11.32MiB / 3.871GiB, 0.29%, 178MB / 127MB, 0B / 0B
OK,5,3,fc6ffd3137a5, func_queue-worker.1.au1fkvm1zcv09mb724vc5q82k, 0.00%, 4.129MiB / 50MiB, 8.26%, 221kB / 370kB, 0B / 0B
OK,5,3,ed92a5fe26ff, func_alertmanager.1.xy1zfnj6kzi8b965fa6vsygcd, 0.42%, 10.6MiB / 50MiB, 21.20%, 5.71kB / 2.6kB, 2.87MB / 0B
OK,5,3,06a427e54850, func_prometheus.1.pt419bncytleosdxcvfg6gji4, 0.33%, 29.36MiB / 500MiB, 5.87%, 2.94MB / 517kB, 27.8MB / 0B
OK,5,3,82957e2eed7c, func_nats.1.gy7r66qdnvhnxlvaapq3quac8, 0.18%, 5.914MiB / 125MiB, 4.73%, 736kB / 420kB, 160kB / 0B
OK,5,3,837b00644d7e, func_basic-auth-plugin.1.wmb4h2jv8b1l6ludvffzatrjb, 0.00%, 1.352MiB / 3.871GiB, 0.03%, 3.35kB / 0B, 4.1kB / 0B
OK,5,3,9b932c9db8b8, func_faas-swarm.1.thea6rgei7urk53p272jp8w3q, 21.83%, 12.47MiB / 3.871GiB, 0.31%, 124MB / 177MB, 4.66MB / 0B
[2J[HOK,5,3,376464c5558c, func_gateway.1.j872jo06nh6lpkd8si46j8li2, 9.27%, 11.32MiB / 3.871GiB, 0.29%, 178MB / 127MB, 0B / 0B
OK,5,3,fc6ffd3137a5, func_queue-worker.1.au1fkvm1zcv09mb724vc5q82k, 0.06%, 4.129MiB / 50MiB, 8.26%, 221kB / 370kB, 0B / 0B
OK,5,3,ed92a5fe26ff, func_alertmanager.1.xy1zfnj6kzi8b965fa6vsygcd, 0.22%, 10.6MiB / 50MiB, 21.20%, 5.71kB / 2.6kB, 2.87MB / 0B
OK,5,3,06a427e54850, func_prometheus.1.pt419bncytleosdxcvfg6gji4, 0.00%, 29.36MiB / 500MiB, 5.87%, 2.94MB / 517kB, 27.8MB / 0B
OK,5,3,82957e2eed7c, func_nats.1.gy7r66qdnvhnxlvaapq3quac8, 0.35%, 5.914MiB / 125MiB, 4.73%, 736kB / 420kB, 160kB / 0B
OK,5,3,837b00644d7e, func_basic-auth-plugin.1.wmb4h2jv8b1l6ludvffzatrjb, 0.00%, 1.352MiB / 3.871GiB, 0.03%, 3.35kB / 0B, 4.1kB / 0B
OK,5,3,9b932c9db8b8, func_faas-swarm.1.thea6rgei7urk53p272jp8w3q, 24.00%, 12.47MiB / 3.871GiB, 0.31%, 124MB / 177MB, 4.66MB / 0B
[2J[HOK,5,3,376464c5558c, func_gateway.1.j872jo06nh6lpkd8si46j8li2, 9.27%, 11.32MiB / 3.871GiB, 0.29%, 178MB / 127MB, 0B / 0B
OK,5,3,fc6ffd3137a5, func_queue-worker.1.au1fkvm1zcv09mb724vc5q82k, 0.06%, 4.129MiB / 50MiB, 8.26%, 221kB / 370kB, 0B / 0B
OK,5,3,ed92a5fe26ff, func_alertmanager.1.xy1zfnj6kzi8b965fa6vsygcd, 0.22%, 10.6MiB / 50MiB, 21.20%, 5.71kB / 2.6kB, 2.87MB / 0B
OK,5,3,06a427e54850, func_prometheus.1.pt419bncytleosdxcvfg6gji4, 0.00%, 29.36MiB / 500MiB, 5.87%, 2.94MB / 517kB, 27.8MB / 0B
OK,5,3,82957e2eed7c, func_nats.1.gy7r66qdnvhnxlvaapq3quac8, 0.35%, 5.914MiB / 125MiB, 4.73%, 736kB / 420kB, 160kB / 0B
OK,5,3,837b00644d7e, func_basic-auth-plugin.1.wmb4h2jv8b1l6ludvffzatrjb, 0.00%, 1.352MiB / 3.871GiB, 0.03%, 3.35kB / 0B, 4.1kB / 0B
OK,5,3,9b932c9db8b8, func_faas-swarm.1.thea6rgei7urk53p272jp8w3q, 24.00%, 12.47MiB / 3.871GiB, 0.31%, 124MB / 177MB, 4.66MB / 0B
[2J[HOK,5,3,376464c5558c, func_gateway.1.j872jo06nh6lpkd8si46j8li2, 12.38%, 11.32MiB / 3.871GiB, 0.29%, 178MB / 127MB, 0B / 0B
OK,5,3,fc6ffd3137a5, func_queue-worker.1.au1fkvm1zcv09mb724vc5q82k, 0.00%, 4.129MiB / 50MiB, 8.26%, 221kB / 370kB, 0B / 0B
OK,5,3,ed92a5fe26ff, func_alertmanager.1.xy1zfnj6kzi8b965fa6vsygcd, 0.19%, 10.6MiB / 50MiB, 21.20%, 5.71kB / 2.6kB, 2.87MB / 0B
OK,5,3,06a427e54850, func_prometheus.1.pt419bncytleosdxcvfg6gji4, 0.00%, 29.36MiB / 500MiB, 5.87%, 2.94MB / 517kB, 27.8MB / 0B
OK,5,3,82957e2eed7c, func_nats.1.gy7r66qdnvhnxlvaapq3quac8, 0.14%, 5.914MiB / 125MiB, 4.73%, 736kB / 420kB, 160kB / 0B
OK,5,3,837b00644d7e, func_basic-auth-plugin.1.wmb4h2jv8b1l6ludvffzatrjb, 0.00%, 1.352MiB / 3.871GiB, 0.03%, 3.35kB / 0B, 4.1kB / 0B
OK,5,3,9b932c9db8b8, func_faas-swarm.1.thea6rgei7urk53p272jp8w3q, 22.78%, 12.47MiB / 3.871GiB, 0.31%, 124MB / 177MB, 4.66MB / 0B
[2J[HOK,5,3,376464c5558c, func_gateway.1.j872jo06nh6lpkd8si46j8li2, 12.38%, 11.32MiB / 3.871GiB, 0.29%, 178MB / 127MB, 0B / 0B
OK,5,3,fc6ffd3137a5, func_queue-worker.1.au1fkvm1zcv09mb724vc5q82k, 0.00%, 4.129MiB / 50MiB, 8.26%, 221kB / 370kB, 0B / 0B
OK,5,3,ed92a5fe26ff, func_alertmanager.1.xy1zfnj6kzi8b965fa6vsygcd, 0.19%, 10.6MiB / 50MiB, 21.20%, 5.71kB / 2.6kB, 2.87MB / 0B
OK,5,3,06a427e54850, func_prometheus.1.pt419bncytleosdxcvfg6gji4, 0.00%, 29.36MiB / 500MiB, 5.87%, 2.94MB / 517kB, 27.8MB / 0B
OK,5,3,82957e2eed7c, func_nats.1.gy7r66qdnvhnxlvaapq3quac8, 0.14%, 5.914MiB / 125MiB, 4.73%, 736kB / 420kB, 160kB / 0B
OK,5,3,837b00644d7e, func_basic-auth-plugin.1.wmb4h2jv8b1l6ludvffzatrjb, 0.00%, 1.352MiB / 3.871GiB, 0.03%, 3.35kB / 0B, 4.1kB / 0B
OK,5,3,9b932c9db8b8, func_faas-swarm.1.thea6rgei7urk53p272jp8w3q, 22.78%, 12.47MiB / 3.871GiB, 0.31%, 124MB / 177MB, 4.66MB / 0B
[2J[HOK,5,3,376464c5558c, func_gateway.1.j872jo06nh6lpkd8si46j8li2, 12.38%, 11.32MiB / 3.871GiB, 0.29%, 178MB / 127MB, 0B / 0B
OK,5,3,fc6ffd3137a5, func_queue-worker.1.au1fkvm1zcv09mb724vc5q82k, 0.00%, 4.129MiB / 50MiB, 8.26%, 221kB / 370kB, 0B / 0B
OK,5,3,ed92a5fe26ff, func_alertmanager.1.xy1zfnj6kzi8b965fa6vsygcd, 0.19%, 10.6MiB / 50MiB, 21.20%, 5.71kB / 2.6kB, 2.87MB / 0B
OK,5,3,06a427e54850, func_prometheus.1.pt419bncytleosdxcvfg6gji4, 1.48%, 29.36MiB / 500MiB, 5.87%, 2.94MB / 517kB, 27.8MB / 0B
OK,5,3,82957e2eed7c, func_nats.1.gy7r66qdnvhnxlvaapq3quac8, 0.53%, 5.914MiB / 125MiB, 4.73%, 736kB / 420kB, 160kB / 0B
